Seq|Sotre_nm|Address|Telephone|Category|Ycoordinate|Xcoordinate
260|신논현역 |서울특별시 서초구 강남대로 483 (반포동) 청호빌딩|1522-3232||37.50529|127.023636
261|영동2교 |서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)|1522-3232||37.48203954|127.0425748
262|남부터미널2 |서울특별시 서초구 효령로 274 (서초동)|1522-3232||37.48436736|127.0142192
263|서래마을입구 |서울특별시 서초구 서래로 48 (반포동)|1522-3232||37.49925284|126.9984801
264|몬테소리 |서울특별시 서초구 강남대로 399 (서초동)|1522-3232||37.4982695|127.026865
265|서초역 |서울특별시 서초구 반포대로 118 (서초동)|1522-3232||37.49067495|127.0086118
266|예술의전당 |서울특별시 서초구 남부순환로323길 1, 1층 (서초동)|1522-3232||37.48115265|127.0134724
267|교대법원 |서울특별시 서초구 서초중앙로 164 (서초동)|1522-3232||37.496329|127.013336
268|강남GT타워 |서울특별시 서초구 서초대로 411, GT타워 (서초동)|1522-3232||37.498056|127.025833
269|서초동 |서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)|1522-3232||37.485941|127.021525
270|서울교대 |서울특별시 서초구 서초중앙로 64, 1층 (서초동)|1522-3232||37.487397|127.015134
271|강남에비뉴 |서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)|1522-3232||37.5027|127.023894
272|길음역 |서울특별시 성북구 정릉로 376 (돈암동)|1522-3232||37.602139|127.025271
273|미아이마트 |서울 성북구 도봉로 17 |1522-3232||37.610678|127.029921
274|종암DT |서울특별시 성북구 종암로 17 (종암동)|1522-3232|DT 매장|37.5919525|127.0360401
275|미아 |서울특별시 성북구 동소문로 314 (하월곡동)|1522-3232||37.607581|127.029303
276|성신여대정문 |서울특별시 성북구 보문로34길 62 (동선동2가)|1522-3232||37.59091|127.0188
277|종암 |서울특별시 성북구 종암로 122 (종암동)|1522-3232||37.601095|127.033847
278|삼선교 |서울특별시 성북구 동소문로 10 (동소문동2가)|1522-3232||37.588696|127.0073207
279|월곡역 |서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)|1522-3232||37.601718|127.040446
280|고대 |서울특별시 성북구 고려대로 24길 51 (안암동5가)|1522-3232||37.58397192|127.0297352
281|현대미아 |서울특별시 성북구 동소문로 315, 현대백화점미아점 지하 1층 (길음동)|1522-3232||37.60837822|127.0287483
282|성신여대 |서울특별시 성북구 동소문로24길 12 (동선동1가)|1522-3232||37.593135|127.018379
283|안암역 |서울특별시 성북구 고려대로 102-2 (안암동5가)|1522-3232||37.586319|127.030556
284|한성대입구역 |서울특별시 성북구 성북로 11 (성북동1가)|1522-3232||37.589054|127.004839
285|송파나루역DT |서울특별시 송파구 오금로 142 (송파동)|1522-3232|DT 매장|37.510793|127.1102658
286|송파헬리오시티 |서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)|1522-3232||37.4978946|127.102478
287|잠실시그마타워 |서울특별시 송파구 올림픽로 289 (신천동)|1522-3232||37.514567|127.102493
288|문정법원로R |서울특별시 송파구 송파대로 201 (문정동)|1522-3232|리저브 매장|37.487447|127.119164
289|송파개롱역 |서울특별시 송파구 오금로 420 (가락동)|1522-3232||37.496956|127.13652
290|문정하비오 |서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호|1522-3232||37.481925|127.123446
291|문정역 |서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호|1522-3232||37.484813|127.122237
292|잠실대교남단R |서울특별시 송파구 올림픽로35길 141 (신천동)|1522-3232|리저브 매장|37.515511|127.099006
293|송파위례 |서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)|1522-3232||37.478264|127.144067
294|송파방이DT |서울특별시 송파구 오금로 241 (방이동)|1522-3232|DT 매장|37.506564|127.120495
295|송파구청 |서울특별시 송파구 오금로 87 (방이동)|1522-3232||37.514573|127.107404
296|올림픽평화의문 |서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트|1522-3232||37.5156426|127.1164819
297|송파아이파크 |서울특별시 송파구 법원로 55 (문정동)|1522-3232||37.479892|127.122379
298|송파사거리 |서울특별시 송파구 송파대로 386 (송파동)|1522-3232||37.5022788|127.1103904
299|석촌서호 |서울특별시 송파구 석촌호수로 176 (삼전동)|1522-3232||37.5063929|127.0964684
300|문정로데오 |서울특별시 송파구 동남로 141 (가락동)|1522-3232||37.491905|127.1262696
301|올림픽훼미리 |서울특별시 송파구 중대로 68 (문정동)|1522-3232||37.491626|127.116308
302|올림픽공원남문 |서울특별시 송파구 위례성대로 102 (방이동)|1522-3232||37.5133|127.123113
303|방이역 |서울특별시 송파구 마천로 53, 1~2층 (오금동)|1522-3232||37.508666|127.126569
304|석촌호수 |서울특별시 송파구 석촌호수로 262 (송파동)|1522-3232||37.509581|127.104993
305|잠실푸르지오월드 |서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)|1522-3232||37.517649|127.103426
306|잠실새내역 |서울특별시 송파구 올림픽로 96 (잠실동)|1522-3232||37.511679|127.081062
307|잠실역 |서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 (신천동)|1522-3232||37.515272|127.099231
308|갤러리아팰리스 |서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)|1522-3232|리저브 매장|37.51108365|127.0938059
309|아시아선수촌 |서울특별시 송파구 백제고분로 69 (잠실동)|1522-3232||37.51052862|127.0790472
310|올림픽아파트 |서울특별시 송파구 양재대로 1222 (방이동)|1522-3232||37.515315|127.133237
311|가락본동 |서울특별시 송파구 송파대로30길 13 (가락동)|1522-3232||37.494895|127.118785
312|석촌역 |서울특별시 송파구 백제고분로 358, 1층 (석촌동)|1522-3232||37.5042626|127.1061077
313|가락시장역 |서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)|1522-3232||37.494299|127.121354
314|가든파이브 |서울특별시 송파구 충민로 10 (문정동) 가든파이브툴|1522-3232||37.4782316|127.1193703
315|몽촌토성역 |서울 송파구 위례성대로 6 |1522-3232||37.516913|127.113127
316|목동파리공원 |서울특별시 양천구 목동동로 377 (목동)|1522-3232||37.535336|126.878852
317|등촌역 |서울특별시 양천구 공항대로 566 (목동) 1층 2층|1522-3232||37.548884|126.86807
318|목동행복한 |서울특별시 양천구 목동동로 309 (목동)|1522-3232||37.529147|126.876099
319|신정DT |서울특별시 양천구 신월로 341 (신정동)|1522-3232|DT 매장|37.521993|126.858865
320|목동역 |서울특별시 양천구 목동로 203 (신정동) 1층일부|1522-3232||37.526684|126.863986
321|목동오목로 |서울특별시 양천구 오목로 279 (목동) 102,103,104,105호|1522-3232||37.525923|126.868438
322|목동8단지 |서울특별시 양천구 목동서로 299 (신정동)|1522-3232||37.520518|126.868841
323|오목교역 |서울특별시 양천구 오목로 354 (목동)|1522-3232||37.5235882|126.8765212
324|신월IC DT |서울특별시 양천구 남부순환로 430 (신월동)|1522-3232|DT 매장|37.5294984|126.831983
325|목동7단지 |서울특별시 양천구 목동서로 213 (목동) 세신비젼프라자|1522-3232||37.528012|126.87053
326|목동5단지 |서울특별시 양천구 목동동로 411, 1동 116호(목동, 부영그린타운3차)|1522-3232||37.536706|126.88212
327|목동 |서울특별시 양천구 목동서로 67 (목동) 우성에펠타운|1522-3232||37.53638383|126.8785597
328|현대목동 |서울특별시 양천구 목동동로 257, 현대백화점목동점 지하 2층 (목동)|1522-3232||37.526848|126.875023
329|목동파라곤 |서울특별시 양천구 목동서로 155, 목동파라곤 1층 (목동)|1522-3232||37.52947|126.874996
330|타임스퀘어R |서울특별시 영등포구 영중로 15 지하 1층 (영등포동4가)|1522-3232|리저브 매장|37.517139|126.903606
331|샛강역 |서울특별시 영등포구 여의대방로 376 (여의도동)|1522-3232||37.5183551|126.9312716
332|영등포역 |서울특별시 영등포구 경인로 870 (영등포동1가)|1522-3232||37.5169614|126.909139
333|당산대로 |서울특별시 영등포구 양평로 22 (당산동6가)|1522-3232||37.533121|126.903804
334|여의도IFC몰(L1)R |서울특별시 영등포구 국제금융로 10 (여의도동)  지하1층 178호|1522-3232|리저브 매장|37.525127|126.925508
335|여의도KBS R |서울특별시 영등포구 의사당대로 26 (여의도동)|1522-3232|리저브 매장|37.526596|126.918456
336|여의도화재보험 |서울특별시 영등포구 국제금융로6길 38 (여의도동)|1522-3232||37.521345|126.926004
337|국회대로 |서울특별시 영등포구 국회대로 786 (여의도동)|1522-3232||37.53026|126.919549
338|영등포KT |서울특별시 영등포구 영중로 119 (영등포동8가)|1522-3232||37.526792|126.904706
339|여의도공원R |서울특별시 영등포구 여의공원로 101 (여의도동)|1522-3232|리저브 매장|37.529231|126.924872
340|국회의사당역 |서울특별시 영등포구 의사당대로 8 (여의도동)|1522-3232||37.527831|126.916882
341|선유도역 |서울특별시 영등포구 양평로 115 (양평동4가)|1522-3232||37.537268|126.894594
342|여의도역R |서울특별시 영등포구 의사당대로 83 (여의도동) 1층|1522-3232|리저브 매장|37.523328|126.923439
343|선유동이레빌딩 |서울특별시 영등포구 선유동2로 57 (양평제1동) 이레빌딩|1522-3232||37.534109|126.896912
344|동여의도 |서울특별시 영등포구 국제금융로 86 (여의도동) 롯데캐슬 아이비|1522-3232||37.5199494|126.9317957
345|여의도ABL타워 |서울특별시 영등포구 의사당대로 147 (여의도동) 알리안츠타워|1522-3232||37.518749|126.92779
346|영등포신길DT |서울특별시 영등포구 신길로 137 (신길동)|1522-3232|DT 매장|37.504566|126.910073
347|문래역 |서울특별시 영등포구 당산로 34 (문래동3가)|1522-3232||37.517428|126.896475
348|당산 |서울특별시 영등포구 양평로 64 (당산동6가)|1522-3232||37.535164|126.899942
349|여의도한양증권 |서울특별시 영등포구 국제금융로6길 7 (여의도동) 한양증권|1522-3232||37.522418|126.929093
350|여의도일신 |서울특별시 영등포구 은행로 11 (여의도동) 1층 1부|1522-3232||37.528|126.920103
351|신세계타임스퀘어B2 |서울특별시 영등포구 영중로 9, 신세계백화점 B관 지하2층 (영등포동4가)|1522-3232||37.517162|126.905608
352|하이테크시티 |서울특별시 영등포구 경인로 775 (문래동3가) 에이스하이테크시티|1522-3232||37.51467062|126.8986474
353|당산역 |서울특별시 영등포구 당산로 231, 대원빌딩 1,2층 (당산동6가)|1522-3232||37.5344337|126.9018763
354|여의도 |서울특별시 영등포구 국제금융로2길 28 (여의도동)|1522-3232||37.52403519|126.9245179
355|롯데캐슬여의도 |서울특별시 영등포구 의사당대로 127 (여의도동) 롯데캐슬앰파이어 1층 104호|1522-3232||37.52025214|126.9263678
356|문래동 |서울특별시 영등포구 선유로 64, 대창타운빌 1층 (문래동3가)|1522-3232||37.519602|126.889652
357|신세계타임스퀘어1F |서울특별시 영등포구 영중로 9, 신세계백화점 B관 1층 (영등포동4가)|1522-3232||37.517162|126.905608
358|여의도호성 |서울특별시 영등포구 여의대방로65길 24, 호성빌딩 1층 (여의도동)|1522-3232||37.520176|126.929426
359|타임스퀘어B2 |서울특별시 영등포구 영중로 15, 지하2층 (영등포동4가)|1522-3232||37.516985|126.903387
360|영등포본동 |서울특별시 영등포구 영등포로 254 (영등포동3가)|1522-3232||37.518713|126.909559
361|타임스퀘어2F |서울특별시 영등포구 영중로 15 지상2층 (영등포동4가)|1522-3232||37.516985|126.903387
362|여의도의사당 |서울특별시 영등포구 국회대로74길 12, 남중빌딩 1층 (여의도동)|1522-3232||37.530023|126.92109
363|여의도IFC(1F)|서울특별시 영등포구 국제금융로 10 (여의도동)|1522-3232||37.525273|126.924668
364|불광역 |서울시 은평구 통일로 715 |1522-3232||37.609382|126.9303971
365|구파발사거리 |서울시 은평구 진관3로 21 은평엘크루 101동 105-108호|1522-3232||37.639617|126.91881
366|연신내역사거리 |서울특별시 은평구 통일로 842 (불광동)|1522-3232||37.61862|126.922062
367|연신내 |서울특별시 은평구 통일로 867 (갈현동)|1522-3232||37.620417|126.919913
368|구파발역 |서울특별시 은평구 진관2로 12|1522-3232||37.63446|126.918881
369|은평구청입구 |서울특별시 은평구 은평로 170 (응암동)|1522-3232||37.601042|126.926789
370|은평이마트 |서울특별시 은평구 은평로 111 (응암동)|1522-3232||37.60037923|126.9202735
371|구산역 |서울특별시 은평구 연서로 146 (대조동)|1522-3232||37.611745|126.917678
372|연합뉴스 |서울특별시 종로구 율곡로2길 25 (수송동)|1522-3232||37.5743289|126.980459
373|혜화역 |서울시 종로구 대학로12길 4 1~2층|1522-3232||37.5824779|127.002185
374|경희궁로 |서울특별시 종로구 새문안로3길 15 (당주동)|1522-3232||37.571759|126.972343
375|강북삼성병원 |서울특별시 종로구 새문안로 29 (평동)|1522-3232||37.568546|126.96756
376|종로평창동 |서울특별시 종로구 평창12길 3 (평창동)|1522-3232||37.606149|126.967213
377|광화문우체국 |서울특별시 종로구 종로 6 (서린동)|1522-3232||37.569854|126.978083
378|더종로R |서울특별시 종로구 종로 51 (종로2가)|1522-3232|리저브 매장|37.570804|126.983494
379|독립문역 |서울특별시 종로구 통일로 168-1 (교남동)|1522-3232||37.571432|126.961269
380|정부서울청사R |서울특별시 종로구 새문안로5가길 28 (적선동)|1522-3232|리저브 매장|37.574411|126.973571
381|동묘앞역 |서울특별시 종로구 종로 344 (숭인동, 대우디오빌) 101호 일부, 201호 일부|1522-3232||37.5727|127.016072
382|종로구청 |서울특별시 종로구 삼봉로 71 (수송동)|1522-3232||37.572662|126.981138
383|북촌로 |서울특별시 종로구 북촌로4길 23 (계동)|1522-3232||37.579462|126.986431
384|종로수송 |서울특별시 종로구 종로5길 30 (청진동) 1~3층|1522-3232||37.5714931|126.9807831
385|새문안로 |서울특별시 종로구 새문안로 92 (신문로1가) 광화문오피시아빌딩|1522-3232||37.5696597|126.9748903
